timestamp,predicted_flow
2025-07-15T08:43:15.554748,9.4
2025-07-15T08:43:15.951699,9.4
2025-07-15T08:43:16.334802,9.4
2025-07-15T08:43:16.723294,9.4
2025-07-15T08:43:17.130503,9.4
2025-07-15T08:43:17.544072,9.7
2025-07-15T08:43:17.969917,9.7
2025-07-15T08:43:18.379065,9.7
2025-07-15T08:43:18.784520,11.1
2025-07-15T08:43:19.185825,11.1
2025-07-15T08:43:19.600298,8.2
2025-07-15T08:43:20.007465,11.1
2025-07-15T08:43:20.406181,11.1
2025-07-15T08:43:20.836954,11.1
2025-07-15T08:43:21.246069,11.1
2025-07-15T08:43:21.643372,11.1
2025-07-15T08:43:22.112296,9.4
2025-07-15T08:43:22.671017,9.4
2025-07-15T08:43:23.110824,9.4
2025-07-15T08:43:23.513419,8.7
2025-07-15T08:43:23.899397,8.7
2025-07-15T08:43:24.450514,9.3
2025-07-15T08:43:24.887592,8.0
2025-07-15T08:43:25.450159,9.3
2025-07-15T08:43:25.860641,6.2
2025-07-15T08:43:26.394316,6.9
2025-07-15T08:43:26.808972,6.2
2025-07-15T08:43:27.283746,6.9
2025-07-15T08:43:27.676072,6.2
2025-07-15T08:43:28.109554,6.2
2025-07-15T08:43:28.600352,6.9
2025-07-15T08:43:29.014790,6.2
2025-07-15T08:43:29.452210,6.2
2025-07-15T08:43:29.846377,8.8
2025-07-15T08:43:30.450693,9.4
2025-07-15T08:43:30.839963,8.1
2025-07-15T08:43:31.313014,9.3
2025-07-15T08:43:31.701929,8.0
2025-07-15T08:43:32.157299,8.0
2025-07-15T08:43:32.603814,8.0
2025-07-15T08:43:33.002124,6.2
2025-07-15T08:43:33.418562,6.2
2025-07-15T08:43:33.811047,8.0
2025-07-15T08:43:34.291064,8.7
2025-07-15T08:43:34.695057,6.2
2025-07-15T08:43:35.124759,6.2
2025-07-15T08:43:35.529395,6.2
2025-07-15T08:43:35.907351,6.2
2025-07-15T08:43:36.437880,6.2
2025-07-15T08:43:36.832540,6.2
2025-07-15T08:43:37.349852,6.2
2025-07-15T08:43:37.756866,6.2
2025-07-15T08:43:38.223885,9.4
2025-07-15T08:43:38.669844,9.4
2025-07-15T08:43:39.121981,9.4
2025-07-15T08:43:39.607936,9.3
2025-07-15T08:43:40.029799,8.0
2025-07-15T08:43:40.471430,8.7
2025-07-15T08:43:40.872120,6.2
2025-07-15T08:43:41.396244,8.7
2025-07-15T08:43:41.804777,9.1
2025-07-15T08:43:42.376903,10.1
2025-07-15T08:43:42.804722,11.1
2025-07-15T08:43:43.279162,11.5
2025-07-15T08:43:43.677831,11.5
2025-07-15T08:43:44.127244,11.5
2025-07-15T08:43:44.619731,10.1
2025-07-15T08:43:45.035212,11.5
2025-07-15T08:43:45.477016,11.5
2025-07-15T08:43:45.876172,9.1
2025-07-15T08:43:46.427105,10.8
2025-07-15T08:43:46.829884,9.6
2025-07-15T08:43:47.348289,11.1
2025-07-15T08:43:47.762888,11.1
2025-07-15T08:43:48.243964,10.1
2025-07-15T08:43:48.651177,11.1
2025-07-15T08:43:49.084192,11.1
2025-07-15T08:43:49.580013,11.5
2025-07-15T08:43:49.996752,11.5
2025-07-15T08:43:50.458929,10.8
2025-07-15T08:43:50.850084,13.4
2025-07-15T08:43:51.392943,13.4
2025-07-15T08:43:51.801250,13.4
2025-07-15T08:43:52.297452,13.4
2025-07-15T08:43:52.696764,10.8
2025-07-15T08:43:53.141435,13.4
2025-07-15T08:43:53.653700,13.4
2025-07-15T08:43:54.101859,13.4
2025-07-15T08:43:54.517064,10.8
2025-07-15T08:43:54.911283,8.0
2025-07-15T08:43:55.479856,10.0
2025-07-15T08:43:55.885386,8.0
2025-07-15T08:43:56.439476,6.9
2025-07-15T08:43:56.843574,6.2
2025-07-15T08:43:57.307208,6.9
2025-07-15T08:43:57.709398,6.2
2025-07-15T08:43:58.162032,6.9
2025-07-15T08:43:58.647414,9.4
2025-07-15T08:43:59.086545,9.4
2025-07-15T08:43:59.511037,11.1
2025-07-15T08:43:59.904386,11.1
2025-07-15T08:44:00.482014,9.7
2025-07-15T08:44:00.875229,11.1
2025-07-15T08:44:01.416497,10.1
2025-07-15T08:44:01.834742,10.1
2025-07-15T08:44:02.337203,10.1
2025-07-15T08:44:02.742291,10.1
2025-07-15T08:44:03.214473,8.7
2025-07-15T08:44:03.666135,6.2
2025-07-15T08:44:04.127005,6.2
2025-07-15T08:44:04.625279,6.9
2025-07-15T08:44:05.038750,6.9
2025-07-15T08:44:05.482473,6.2
2025-07-15T08:44:05.889054,6.2
2025-07-15T08:44:06.498405,6.9
2025-07-15T08:44:06.902371,6.2
2025-07-15T08:44:07.357994,9.6
2025-07-15T08:44:07.760742,7.9
2025-07-15T08:44:08.282192,8.8
2025-07-15T08:44:08.744258,8.8
2025-07-15T08:44:09.222779,8.8
2025-07-15T08:44:09.651357,11.1
2025-07-15T08:44:10.126618,8.2
2025-07-15T08:44:10.719101,10.1
2025-07-15T08:44:11.362488,10.1
2025-07-15T08:44:11.841160,6.9
2025-07-15T08:44:12.264899,6.9
2025-07-15T08:44:12.666200,8.8
2025-07-15T08:44:13.162725,9.4
2025-07-15T08:44:13.559224,11.1
2025-07-15T08:44:13.958754,11.1
2025-07-15T08:44:14.381735,11.1
2025-07-15T08:44:14.844616,11.1
2025-07-15T08:44:15.246910,11.1
2025-07-15T08:44:15.632879,11.1
2025-07-15T08:44:16.022057,11.1
2025-07-15T08:44:16.429091,11.1
2025-07-15T08:44:16.853419,11.1
2025-07-15T08:44:17.290698,11.1
2025-07-15T08:44:17.687134,11.1
2025-07-15T08:44:18.129285,9.7
2025-07-15T08:44:18.515913,8.2
2025-07-15T08:44:18.912871,11.1
2025-07-15T08:44:19.309607,8.2
2025-07-15T08:44:19.706204,11.1
2025-07-15T08:44:20.105472,8.8
2025-07-15T08:44:20.506737,8.8
2025-07-15T08:44:21.091584,9.4
2025-07-15T08:44:21.498784,7.9
2025-07-15T08:44:21.897731,7.9
2025-07-15T08:44:22.310924,6.7
2025-07-15T08:44:22.719887,9.6
2025-07-15T08:44:23.150302,8.8
2025-07-15T08:44:23.574842,11.1
2025-07-15T08:44:23.986501,11.1
2025-07-15T08:44:24.399612,11.1
2025-07-15T08:44:24.970765,9.4
2025-07-15T08:44:25.459620,9.7
2025-07-15T08:44:25.919819,11.1
2025-07-15T08:44:26.477714,10.1
2025-07-15T08:44:26.973741,10.1
2025-07-15T08:44:27.422492,10.1
2025-07-15T08:44:27.812879,11.1
2025-07-15T08:44:28.228888,6.2
2025-07-15T08:44:28.624587,6.2
2025-07-15T08:44:29.019853,6.2
2025-07-15T08:44:29.415445,6.7
2025-07-15T08:44:29.818709,7.9
2025-07-15T08:44:30.244643,9.4
2025-07-15T08:44:30.633584,6.7
2025-07-15T08:44:31.052812,8.8
2025-07-15T08:44:31.476967,9.6
2025-07-15T08:44:31.860136,9.7
2025-07-15T08:44:32.261761,11.1
2025-07-15T08:44:32.665520,11.1
2025-07-15T08:44:33.087632,10.1
2025-07-15T08:44:33.515141,10.1
2025-07-15T08:44:33.915206,10.1
2025-07-15T08:44:34.312331,10.1
2025-07-15T08:44:34.792679,10.1
2025-07-15T08:44:35.170482,10.1
2025-07-15T08:44:35.592470,10.1
2025-07-15T08:44:35.970523,10.1
2025-07-15T08:44:36.378384,8.0
2025-07-15T08:44:36.783524,8.0
2025-07-15T08:44:37.281273,6.9
2025-07-15T08:44:37.673163,6.2
2025-07-15T08:44:38.074802,6.2
2025-07-15T08:44:38.527406,9.4
2025-07-15T08:44:38.933449,11.1
2025-07-15T08:44:39.331199,10.8
2025-07-15T08:44:39.744606,10.8
2025-07-15T08:44:40.146675,9.1
2025-07-15T08:44:40.539341,13.4
2025-07-15T08:44:40.927545,13.4
2025-07-15T08:44:41.316101,10.8
2025-07-15T08:44:41.704682,13.4
2025-07-15T08:44:42.176143,10.8
2025-07-15T08:44:42.656443,10.8
2025-07-15T08:44:43.096612,13.4
2025-07-15T08:44:43.511537,13.4
2025-07-15T08:44:43.918579,13.4
2025-07-15T08:44:44.437103,10.8
2025-07-15T08:44:44.849319,11.1
2025-07-15T08:44:45.484048,9.7
2025-07-15T08:44:45.914277,11.1
2025-07-15T08:44:46.402931,10.1
2025-07-15T08:44:46.813908,8.2
2025-07-15T08:44:47.362268,10.1
2025-07-15T08:44:47.780105,10.1
2025-07-15T08:44:48.260674,10.1
2025-07-15T08:44:48.691384,10.1
2025-07-15T08:44:49.237829,10.1
2025-07-15T08:44:49.697581,11.5
2025-07-15T08:44:50.158982,11.5
2025-07-15T08:44:50.572822,11.5
2025-07-15T08:44:50.968720,11.5
2025-07-15T08:44:51.522195,10.8
2025-07-15T08:44:51.921483,11.5
2025-07-15T08:44:52.386400,10.8
2025-07-15T08:44:52.782103,11.5
2025-07-15T08:44:53.288491,9.4
2025-07-15T08:44:53.724134,8.7
2025-07-15T08:44:54.194774,9.3
2025-07-15T08:44:54.660091,8.0
2025-07-15T08:44:55.100011,8.7
2025-07-15T08:44:55.528945,8.0
2025-07-15T08:45:53.193009,7.4
2025-07-15T08:45:53.319815,6.9
2025-07-15T08:45:53.435049,6.1
2025-07-15T08:45:53.552238,6.9
2025-07-15T08:45:53.723528,6.1
2025-07-15T08:45:53.862717,6.1
2025-07-15T08:45:53.991898,6.1
2025-07-15T08:45:54.111082,5.4
2025-07-15T08:45:54.245826,4.0
2025-07-15T08:45:54.365978,5.4
2025-07-15T08:45:54.492199,6.1
2025-07-15T08:45:54.615659,5.4
2025-07-15T08:45:54.765649,6.1
2025-07-15T08:45:54.961421,6.1
2025-07-15T08:45:55.155576,6.1
2025-07-15T08:45:55.306321,4.8
2025-07-15T08:45:55.437679,4.8
2025-07-15T08:45:55.562709,4.8
2025-07-15T08:45:55.684326,4.0
2025-07-15T08:45:55.805172,6.1
2025-07-15T08:45:55.985699,8.7
2025-07-15T08:45:56.119374,4.8
2025-07-15T08:45:56.241247,6.9
2025-07-15T08:45:56.358664,6.8
2025-07-15T08:45:56.501073,6.8
2025-07-15T08:45:56.626941,7.6
2025-07-15T08:45:56.750076,6.8
2025-07-15T08:45:56.892621,6.8
2025-07-15T08:45:57.044472,6.8
2025-07-15T08:45:57.210456,6.9
2025-07-15T08:45:57.336301,6.8
2025-07-15T08:45:57.454671,7.6
2025-07-15T08:45:57.573581,7.6
2025-07-15T08:45:57.692718,8.1
2025-07-15T08:45:57.827024,7.6
2025-07-15T08:45:57.967269,7.6
2025-07-15T08:45:58.112243,8.2
2025-07-15T08:45:58.259168,8.2
2025-07-15T08:45:58.387209,8.2
2025-07-15T08:45:58.507693,8.2
2025-07-15T08:45:58.627932,7.6
2025-07-15T08:45:58.747034,7.6
2025-07-15T08:45:58.898447,7.6
2025-07-15T08:45:59.050455,8.2
2025-07-15T08:45:59.207973,8.2
2025-07-15T08:45:59.349184,8.7
2025-07-15T08:45:59.469346,8.7
2025-07-15T08:45:59.592887,7.6
2025-07-15T08:45:59.719477,8.1
2025-07-15T08:45:59.867416,9.2
2025-07-15T08:46:00.011325,7.6
2025-07-15T08:46:00.166553,8.1
2025-07-15T08:46:00.317109,7.6
2025-07-15T08:46:00.436206,8.1
2025-07-15T08:46:00.553933,7.6
2025-07-15T08:46:00.676002,7.6
2025-07-15T08:46:00.795067,8.2
2025-07-15T08:46:00.936149,8.1
2025-07-15T08:46:01.082950,8.1
2025-07-15T08:46:01.202997,9.2
2025-07-15T08:46:01.330834,6.9
2025-07-15T08:46:01.449472,6.9
2025-07-15T08:46:01.569676,6.9
2025-07-15T08:46:01.684988,6.9
2025-07-15T08:46:01.809034,7.7
2025-07-15T08:46:02.020279,4.7
2025-07-15T08:46:02.186773,5.4
2025-07-15T08:46:02.336130,4.7
2025-07-15T08:46:02.484577,5.4
2025-07-15T08:46:02.621825,6.9
2025-07-15T08:46:02.751322,6.9
2025-07-15T08:46:02.897825,7.7
2025-07-15T08:46:03.047942,7.7
2025-07-15T08:46:03.167823,6.9
2025-07-15T08:46:03.292100,7.7
2025-07-15T08:46:03.408073,7.6
2025-07-15T08:46:03.527261,6.9
2025-07-15T08:46:03.647720,7.7
2025-07-15T08:46:03.768765,7.7
2025-07-15T08:46:03.890850,6.9
2025-07-15T08:46:04.006820,6.9
2025-07-15T08:46:04.140125,5.4
2025-07-15T08:46:04.260495,6.9
2025-07-15T08:46:04.380403,6.9
2025-07-15T08:46:04.502832,6.9
2025-07-15T08:46:04.633007,6.9
2025-07-15T08:46:04.806832,6.9
2025-07-15T08:46:04.958313,7.6
2025-07-15T08:46:05.089268,7.6
2025-07-15T08:46:05.210568,7.6
2025-07-15T08:46:05.332046,8.5
2025-07-15T08:46:05.448312,8.5
2025-07-15T08:46:05.573142,8.5
2025-07-15T08:46:05.705222,7.6
2025-07-15T08:46:05.822581,8.5
2025-07-15T08:46:05.946063,6.9
2025-07-15T08:46:06.089099,4.0
2025-07-15T08:46:06.207627,7.6
2025-07-15T08:46:06.324635,7.6
2025-07-15T08:46:06.441324,6.9
2025-07-15T08:46:06.557209,7.6
2025-07-15T08:46:06.686485,6.9
2025-07-15T08:46:06.822880,6.9
2025-07-15T08:46:06.940424,9.3
2025-07-15T08:46:07.074330,9.3
2025-07-15T08:46:07.241077,9.3
2025-07-15T08:46:07.381353,8.0
2025-07-15T08:46:07.510616,9.3
2025-07-15T08:46:07.629972,7.5
2025-07-15T08:46:07.746772,6.2
2025-07-15T08:46:07.869281,8.5
2025-07-15T08:46:07.984891,8.3
2025-07-15T08:46:08.123952,10.5
2025-07-15T08:46:08.241120,4.9
2025-07-15T08:46:08.364484,7.5
2025-07-15T08:46:08.481593,5.6
2025-07-15T08:46:08.601661,7.0
2025-07-15T08:46:08.747135,8.3
2025-07-15T08:46:08.893532,7.0
2025-07-15T08:46:09.024474,8.3
2025-07-15T08:46:09.140601,6.8
2025-07-15T08:46:09.255682,6.8
2025-07-15T08:46:09.377511,7.6
2025-07-15T08:46:09.513497,7.6
2025-07-15T08:46:09.635638,7.6
2025-07-15T08:46:09.759589,6.9
2025-07-15T08:46:09.875443,7.6
2025-07-15T08:46:09.993518,6.9
2025-07-15T08:46:10.117789,6.9
2025-07-15T08:46:10.233714,6.9
2025-07-15T08:46:10.351558,6.1
2025-07-15T08:46:10.468500,6.1
2025-07-15T08:46:10.615012,6.9
2025-07-15T08:46:10.737029,6.9
2025-07-15T08:46:10.858819,6.2
2025-07-15T08:46:11.009093,6.9
2025-07-15T08:46:11.149529,4.0
2025-07-15T08:46:11.298720,6.9
2025-07-15T08:46:11.447608,8.0
2025-07-15T08:46:11.570130,6.9
2025-07-15T08:46:11.689210,7.6
2025-07-15T08:46:11.807257,6.8
2025-07-15T08:46:11.927521,6.8
2025-07-15T08:46:12.068543,6.9
2025-07-15T08:46:12.227643,4.0
2025-07-15T08:46:12.348110,7.6
2025-07-15T08:46:12.468472,6.8
2025-07-15T08:46:12.588371,6.9
2025-07-15T08:46:12.713410,6.2
2025-07-15T08:46:12.832078,6.8
2025-07-15T08:46:12.948481,6.8
2025-07-15T08:46:13.084449,8.5
2025-07-15T08:46:13.243659,6.8
2025-07-15T08:46:13.389224,8.5
2025-07-15T08:46:13.509551,8.1
2025-07-15T08:46:13.626827,8.1
2025-07-15T08:46:13.752517,8.5
2025-07-15T08:46:13.871500,8.1
2025-07-15T08:46:13.995535,8.5
2025-07-15T08:46:14.134052,9.6
2025-07-15T08:46:14.262794,8.5
2025-07-15T08:46:14.383320,8.1
2025-07-15T08:46:14.504114,8.6
2025-07-15T08:46:14.623197,8.1
2025-07-15T08:46:14.745854,8.5
2025-07-15T08:46:14.864040,8.5
2025-07-15T08:46:14.985451,7.0
2025-07-15T08:46:15.124887,7.0
2025-07-15T08:46:15.265552,8.5
2025-07-15T08:46:15.422379,5.4
2025-07-15T08:46:15.540772,8.8
2025-07-15T08:46:15.662113,7.0
2025-07-15T08:46:15.786315,9.5
2025-07-15T08:46:15.911813,10.8
2025-07-15T08:46:16.053690,10.8
2025-07-15T08:46:16.193847,8.5
2025-07-15T08:46:16.323979,11.0
2025-07-15T08:46:16.439978,7.0
2025-07-15T08:46:16.558794,5.4
2025-07-15T08:46:16.676981,9.5
2025-07-15T08:46:16.799045,7.0
2025-07-15T08:46:16.914005,8.8
2025-07-15T08:46:17.052544,9.5
2025-07-15T08:46:17.198126,10.5
2025-07-15T08:46:17.341676,5.6
2025-07-15T08:46:17.473542,6.9
2025-07-15T08:46:17.592334,7.6
2025-07-15T08:46:17.708221,7.7
2025-07-15T08:46:17.825944,8.5
2025-07-15T08:46:17.944203,7.7
2025-07-15T08:46:18.086759,6.9
2025-07-15T08:46:18.272804,6.9
2025-07-15T08:46:18.426153,6.9
2025-07-15T08:46:18.547227,7.7
2025-07-15T08:46:18.677132,6.9
2025-07-15T08:46:18.796212,7.7
2025-07-15T08:46:18.913682,7.7
2025-07-15T08:46:19.053142,6.9
2025-07-15T08:46:19.208228,6.9
2025-07-15T08:46:19.328005,6.9
2025-07-15T08:46:19.446510,7.6
2025-07-15T08:46:19.564566,7.7
2025-07-15T08:46:19.682424,7.7
2025-07-15T08:46:19.805505,6.9
2025-07-15T08:46:19.921519,6.9
2025-07-15T08:46:20.061154,6.9
2025-07-15T08:46:20.211080,6.9
2025-07-15T08:46:20.351980,6.9
2025-07-15T08:46:20.478915,7.6
2025-07-15T08:46:20.596088,7.6
2025-07-15T08:46:20.713299,9.2
2025-07-15T08:46:20.831738,7.6
2025-07-15T08:46:20.954568,9.2
2025-07-15T08:46:21.098822,8.1
2025-07-15T08:46:21.247654,8.1
2025-07-15T08:46:21.396869,8.1
2025-07-15T08:46:21.517422,7.6
2025-07-15T08:46:21.639548,7.6
2025-07-15T08:46:21.764589,8.1
2025-07-15T08:46:21.887988,6.3
2025-07-15T08:46:22.027586,7.7
2025-07-15T08:46:22.167875,6.3
2025-07-15T08:46:22.306342,7.7
2025-07-15T08:46:22.437850,8.2
2025-07-15T08:46:22.558952,7.6
2025-07-15T08:46:22.675235,10.1
2025-07-15T08:46:22.797864,8.2
2025-07-15T08:46:22.913109,10.1
2025-07-15T08:46:23.054216,8.6
2025-07-15T08:46:23.204409,9.6
2025-07-15T08:46:23.355895,9.6
2025-07-15T08:46:23.487609,9.6
2025-07-15T08:47:28.044065,10.0
2025-07-15T08:47:28.203784,6.1
2025-07-15T08:47:28.347256,6.1
2025-07-15T08:47:28.493462,6.1
2025-07-15T08:47:28.663221,7.7
2025-07-15T08:47:28.825295,7.0
2025-07-15T08:47:28.984566,7.7
2025-07-15T08:47:29.171639,5.3
2025-07-15T08:47:29.330150,9.6
2025-07-15T08:47:29.483811,7.5
2025-07-15T08:47:29.645495,9.6
2025-07-15T08:47:29.822496,8.0
2025-07-15T08:47:30.030252,7.5
2025-07-15T08:47:30.222540,7.5
2025-07-15T08:47:30.428735,7.1
2025-07-15T08:47:30.586758,9.6
2025-07-15T08:47:30.755084,9.6
2025-07-15T08:47:30.957419,7.5
2025-07-15T08:47:31.142823,8.5
2025-07-15T08:47:31.306249,8.5
2025-07-15T08:47:31.469365,8.5
2025-07-15T08:47:31.623562,9.5
2025-07-15T08:47:31.802149,8.5
2025-07-15T08:47:32.016277,8.5
2025-07-15T08:47:32.169022,5.7
2025-07-15T08:47:32.328614,9.5
2025-07-15T08:47:32.480398,8.1
2025-07-15T08:47:32.632892,9.5
2025-07-15T08:47:32.802537,8.5
2025-07-15T08:47:33.000147,11.0
2025-07-15T08:47:33.193596,11.4
2025-07-15T08:47:33.352929,9.6
2025-07-15T08:47:33.501920,4.9
2025-07-15T08:47:33.654344,6.3
2025-07-15T08:47:33.853092,11.2
2025-07-15T08:47:34.065189,11.4
2025-07-15T08:47:34.253680,11.4
2025-07-15T08:47:34.422918,8.3
2025-07-15T08:47:34.577012,10.5
2025-07-15T08:47:34.728962,9.3
2025-07-15T08:47:34.930124,11.7
2025-07-15T08:47:35.102878,11.8
2025-07-15T08:47:35.256026,9.7
2025-07-15T08:47:35.409066,9.3
2025-07-15T08:47:35.564017,13.0
2025-07-15T08:47:35.720098,13.0
2025-07-15T08:47:35.907756,11.9
2025-07-15T08:47:36.121150,9.3
2025-07-15T08:47:36.283644,4.0
2025-07-15T08:47:36.434178,4.0
2025-07-15T08:47:36.593434,6.9
2025-07-15T08:47:36.748015,6.9
2025-07-15T08:47:36.934224,6.1
2025-07-15T08:47:37.087819,4.8
2025-07-15T08:47:37.246111,7.7
2025-07-15T08:47:37.401067,6.3
2025-07-15T08:47:37.553806,7.7
2025-07-15T08:47:37.711403,7.0
2025-07-15T08:47:37.900243,7.5
2025-07-15T08:47:38.088257,7.5
2025-07-15T08:47:38.277390,9.6
2025-07-15T08:47:38.429331,9.6
2025-07-15T08:47:38.582388,8.9
2025-07-15T08:47:38.769706,9.6
2025-07-15T08:47:38.955849,9.6
2025-07-15T08:47:39.138215,9.6
2025-07-15T08:47:39.315014,9.6
2025-07-15T08:47:39.465667,9.6
2025-07-15T08:47:39.634496,9.0
2025-07-15T08:47:39.822776,8.5
2025-07-15T08:47:40.010913,11.1
2025-07-15T08:47:40.163977,10.1
2025-07-15T08:47:40.325140,5.9
2025-07-15T08:47:40.476861,6.5
2025-07-15T08:47:40.623983,7.7
2025-07-15T08:47:40.784249,8.8
2025-07-15T08:47:40.974880,11.8
2025-07-15T08:47:41.158644,11.8
2025-07-15T08:47:41.317831,7.4
2025-07-15T08:47:41.478433,9.8
2025-07-15T08:47:41.630746,9.3
2025-07-15T08:47:41.830504,9.1
2025-07-15T08:47:42.054581,10.6
2025-07-15T08:47:42.244641,7.5
2025-07-15T08:47:42.396224,10.1
2025-07-15T08:47:42.559302,10.2
2025-07-15T08:47:42.711989,9.3
2025-07-15T08:47:42.893682,9.3
2025-07-15T08:47:43.058354,9.5
2025-07-15T08:47:43.217639,10.0
2025-07-15T08:47:43.369472,9.3
2025-07-15T08:47:43.517840,9.3
2025-07-15T08:47:43.665555,9.3
2025-07-15T08:47:43.896166,10.0
2025-07-15T08:47:44.105232,10.2
2025-07-15T08:47:44.303672,10.1
2025-07-15T08:47:44.467145,6.8
2025-07-15T08:47:44.658210,6.9
2025-07-15T08:47:44.857853,6.2
2025-07-15T08:47:45.039704,6.9
2025-07-15T08:47:45.199177,6.8
2025-07-15T08:47:45.348193,6.8
2025-07-15T08:47:45.495229,6.8
2025-07-15T08:47:45.648165,6.2
2025-07-15T08:47:45.799358,6.9
2025-07-15T08:47:45.951375,6.9
2025-07-15T08:47:46.109252,6.8
2025-07-15T08:47:46.268228,6.9
2025-07-15T08:47:46.417773,6.8
2025-07-15T08:47:46.571123,8.2
2025-07-15T08:47:46.774261,9.6
2025-07-15T08:47:46.969890,8.0
2025-07-15T08:47:47.133318,10.1
2025-07-15T08:47:47.280625,8.6
2025-07-15T08:47:47.436804,8.1
2025-07-15T08:47:47.586578,8.1
2025-07-15T08:47:47.736091,9.5
2025-07-15T08:47:47.884466,5.8
2025-07-15T08:47:48.035111,9.3
2025-07-15T08:47:48.185094,10.5
2025-07-15T08:47:48.339986,10.5
2025-07-15T08:47:48.485436,5.6
2025-07-15T08:47:48.637976,7.4
2025-07-15T08:47:48.801876,5.6
2025-07-15T08:47:48.955572,11.4
2025-07-15T08:47:49.104732,7.4
2025-07-15T08:47:49.260501,10.5
2025-07-15T08:47:49.419229,10.5
2025-07-15T08:47:49.572805,5.6
2025-07-15T08:47:49.737522,5.6
2025-07-15T08:47:49.946916,11.4
2025-07-15T08:47:50.125497,10.5
2025-07-15T08:47:50.274068,9.3
2025-07-15T08:47:50.435573,5.6
2025-07-15T08:47:50.586145,4.8
2025-07-15T08:47:50.737790,12.4
2025-07-15T08:47:50.890255,4.8
2025-07-15T08:47:51.044518,9.3
2025-07-15T08:47:51.200300,14.6
2025-07-15T08:47:51.359521,7.2
2025-07-15T08:47:51.510087,14.1
2025-07-15T08:47:51.657589,4.1
2025-07-15T08:47:51.813075,12.4
2025-07-15T08:47:51.963775,10.3
2025-07-15T08:47:52.117370,4.8
2025-07-15T08:47:52.278977,14.7
2025-07-15T08:47:52.478211,13.9
2025-07-15T08:47:52.658895,6.9
2025-07-15T08:47:52.806515,6.9
2025-07-15T08:47:52.962918,6.9
2025-07-15T08:47:53.113108,8.2
2025-07-15T08:47:53.265677,8.0
2025-07-15T08:47:53.424513,8.2
2025-07-15T08:47:53.579662,8.5
2025-07-15T08:47:53.742130,8.1
2025-07-15T08:47:53.897647,8.5
2025-07-15T08:47:54.051068,6.8
2025-07-15T08:47:54.203023,8.5
2025-07-15T08:47:54.350961,8.5
2025-07-15T08:47:54.503102,9.5
2025-07-15T08:47:54.662719,10.1
2025-07-15T08:47:54.809674,8.5
2025-07-15T08:47:54.956268,10.1
2025-07-15T08:47:55.105442,9.6
2025-07-15T08:47:55.262668,11.4
2025-07-15T08:47:55.410812,9.3
2025-07-15T08:47:55.558312,6.7
2025-07-15T08:47:55.704075,6.9
2025-07-15T08:47:55.858190,10.9
2025-07-15T08:47:56.008781,6.3
2025-07-15T08:47:56.154197,8.2
2025-07-15T08:47:56.300544,6.0
2025-07-15T08:47:56.457323,6.7
2025-07-15T08:47:56.636564,11.7
2025-07-15T08:47:56.823511,11.1
2025-07-15T08:47:57.039655,9.3
2025-07-15T08:47:57.204356,14.8
2025-07-15T08:47:57.352143,5.5
2025-07-15T08:47:57.499054,5.0
2025-07-15T08:47:57.654618,7.7
2025-07-15T08:47:57.808636,12.7
2025-07-15T08:47:57.957160,8.5
2025-07-15T08:47:58.102980,15.0
2025-07-15T08:47:58.260374,11.9
2025-07-15T08:47:58.414974,15.0
2025-07-15T08:47:58.560111,6.4
2025-07-15T08:47:58.713642,8.9
2025-07-15T08:47:58.870878,9.8
2025-07-15T08:47:59.024392,10.2
2025-07-15T08:47:59.171706,9.8
2025-07-15T08:47:59.322631,5.9
2025-07-15T08:47:59.475458,9.8
2025-07-15T08:47:59.629194,7.2
2025-07-15T08:47:59.776027,9.8
2025-07-15T08:47:59.929403,7.2
2025-07-15T08:48:00.080899,5.9
2025-07-15T08:48:00.224543,7.5
2025-07-15T08:48:00.372301,5.9
2025-07-15T08:48:00.523141,6.3
2025-07-15T08:48:00.675378,6.9
2025-07-15T08:48:00.821982,6.9
2025-07-15T08:48:00.974679,6.9
2025-07-15T08:48:01.131990,6.9
2025-07-15T08:48:01.278566,6.9
2025-07-15T08:48:01.423891,6.9
2025-07-15T08:48:01.573267,6.9
2025-07-15T08:48:01.720464,6.9
2025-07-15T08:48:01.866117,6.9
2025-07-15T08:48:02.009943,6.9
2025-07-15T08:48:02.166623,4.0
2025-07-15T08:48:02.365016,6.9
2025-07-15T08:48:02.554702,9.2
2025-07-15T08:48:02.740974,7.6
2025-07-15T08:48:02.917138,8.1
2025-07-15T08:48:03.071464,8.3
2025-07-15T08:48:03.245746,8.5
2025-07-15T08:48:03.442908,9.9
2025-07-15T08:48:03.635081,8.5
2025-07-15T08:48:03.819567,11.0
2025-07-15T08:48:03.988771,8.5
2025-07-15T08:48:04.137778,9.5
2025-07-15T08:48:04.289026,9.6
2025-07-15T08:48:04.455672,8.5
2025-07-15T08:48:04.642950,11.0
2025-07-15T08:48:04.817816,9.6
2025-07-15T08:48:04.992936,9.6
2025-07-15T08:48:05.141310,8.5
2025-07-15T08:48:05.290625,8.5
2025-07-15T08:48:05.475161,9.6
2025-07-15T08:48:05.665470,8.5
2025-07-15T08:48:05.816018,8.4
2025-07-15T08:48:05.971652,4.7
2025-07-15T08:48:47.255578,10.0
2025-07-15T08:48:47.416031,6.1
2025-07-15T08:48:47.560722,6.1
2025-07-15T08:48:47.705947,6.1
2025-07-15T08:48:47.852042,7.7
2025-07-15T08:48:48.009381,7.0
2025-07-15T08:48:48.160301,7.7
2025-07-15T08:48:48.307357,7.7
