timestamp,weighted_total,traffic_status,average_speed,congestion_level,traffic_flow_efficiency,average_waiting_time,incident_detection_time,fuel_consumption_index,co2_emissions_index,system_uptime,user_satisfaction_score,vehicle_car_count,vehicle_motorcycle_count,vehicle_bus_count,vehicle_truck_count,vehicle_bicycle_count,lane_0_occupancy,lane_1_occupancy,lane_2_occupancy,lane_3_occupancy
2025-07-15T09:35:20.657266,8.0,Low Traffic,7.47,26.67,8.47,0,0,143.77,136.58,100.0,54.85,7,2,0,0,0,11.11,38.89,27.78,22.22
2025-07-15T09:35:28.790806,12.5,Normal Traffic,6.48,41.67,7.07,0,0,138.47,131.54,100.0,57.51,6,7,0,1,0,33.33,50.0,8.33,8.33
2025-07-15T09:35:37.047079,10.5,Normal Traffic,3.89,35.0,4.78,2.18,0,143.61,136.43,100.0,52.5,8,5,0,0,0,25.0,37.5,25.0,12.5
2025-07-15T09:35:45.274601,9.0,Low Traffic,4.81,30.0,5.55,0,0,142.22,135.11,100.0,54.7,8,2,0,0,0,33.33,33.33,20.0,13.33
2025-07-15T09:35:53.278405,9.0,Low Traffic,3.61,30.0,4.72,0,0,144.64,137.41,100.0,52.95,9,0,0,0,0,35.29,29.41,17.65,17.65
2025-07-15T09:36:01.339870,9.5,Low Traffic,4.89,31.67,5.77,3.79,0,141.11,134.06,100.0,53.55,8,3,0,0,0,21.43,50.0,21.43,7.14
2025-07-15T09:36:09.501712,13.5,Normal Traffic,5.28,45.0,6.72,0.94,0,140.64,133.61,100.0,55.61,8,5,1,0,0,7.14,50.0,21.43,21.43
2025-07-15T09:36:10.485846,4.5,Low Traffic,7.21,15.0,10.1,0,0,138.95,132.0,100.0,58.33,4,1,0,0,0,7.14,50.0,28.57,14.29
2025-07-15T09:38:26.198629,3.5,Low Traffic,0,11.67,0,0,0,150.0,142.5,100.0,49.2,3,1,0,0,0,22.22,38.89,27.78,11.11
2025-07-15T09:38:34.345160,8.0,Low Traffic,6.5,26.67,7.27,0,0,145.37,138.1,100.0,53.44,7,2,0,0,0,10.53,52.63,21.05,15.79
2025-07-15T09:38:42.545819,11.0,Normal Traffic,5.4,36.67,5.4,0,0,143.3,136.14,100.0,54.0,5,6,0,1,0,31.25,43.75,6.25,18.75
2025-07-15T09:38:50.639179,9.0,Low Traffic,4.66,30.0,6.1,2.42,0,144.95,137.7,100.0,52.06,7,4,0,0,0,22.22,38.89,27.78,11.11
2025-07-15T09:38:58.817629,7.5,Low Traffic,5.68,25.0,6.0,0,0,146.0,138.7,100.0,52.6,7,1,0,0,0,36.84,31.58,21.05,10.53
2025-07-15T09:39:07.023947,7.5,Low Traffic,3.98,25.0,5.75,0,0,140.13,133.12,100.0,56.03,7,1,0,0,0,15.38,46.15,30.77,7.69
2025-07-15T09:39:15.173934,13.5,Normal Traffic,6.18,45.0,6.74,0,0,138.63,131.7,100.0,57.3,9,3,1,0,0,16.67,50.0,16.67,16.67
2025-07-15T09:39:18.450771,5.5,Low Traffic,7.07,18.33,9.9,0,0,139.05,132.1,100.0,58.2,4,3,0,0,0,7.14,50.0,28.57,14.29
2025-07-15T09:41:36.696985,3.5,Low Traffic,0,11.67,0,0,0,150.0,142.5,100.0,49.2,3,1,0,0,0,22.22,38.89,27.78,11.11
2025-07-15T09:41:44.709086,7.5,Low Traffic,6.83,25.0,7.64,0,0,145.18,137.92,100.0,53.69,7,1,0,0,0,10.53,52.63,21.05,15.79
2025-07-15T09:41:52.867146,11.0,Normal Traffic,5.59,36.67,5.59,0,0,143.21,136.05,100.0,54.12,5,6,0,1,0,31.25,43.75,6.25,18.75
2025-07-15T09:42:01.050585,9.0,Low Traffic,6.18,30.0,8.08,2.17,0,142.96,135.81,100.0,54.1,7,4,0,0,0,29.41,35.29,23.53,11.76
2025-07-15T09:42:09.105454,8.5,Low Traffic,5.79,28.33,6.52,0,0,145.74,138.46,100.0,52.94,8,1,0,0,0,42.11,26.32,21.05,10.53
2025-07-15T09:42:17.248774,6.5,Low Traffic,3.53,21.67,4.58,0,0,140.71,133.67,100.0,55.26,6,1,0,0,0,15.38,46.15,30.77,7.69
2025-07-15T09:42:25.389049,13.5,Normal Traffic,5.85,45.0,7.31,0.71,0,146.34,139.03,100.0,52.52,9,3,1,0,0,15.0,45.0,25.0,15.0
2025-07-15T09:42:29.946668,5.5,Low Traffic,7.57,18.33,10.6,0,0,138.7,131.77,100.0,58.67,4,3,0,0,0,7.14,50.0,28.57,14.29
2025-07-15T11:14:10.039745,3.5,Low Traffic,0,11.67,0,0,0,150.0,142.5,100.0,49.2,3,1,0,0,0,22.22,38.89,27.78,11.11
2025-07-15T11:14:18.183092,8.0,Low Traffic,6.85,26.67,7.76,1.28,0,143.12,135.96,100.0,54.33,7,2,0,0,0,17.65,35.29,29.41,17.65
2025-07-15T11:14:26.262607,12.0,Normal Traffic,4.48,40.0,5.3,0,0,140.35,133.33,100.0,55.73,6,6,0,1,0,23.08,46.15,23.08,7.69
2025-07-15T11:14:34.385393,13.0,Normal Traffic,5.2,43.33,5.89,3.13,0,145.06,137.8,100.0,51.56,7,6,0,1,0,22.22,44.44,22.22,11.11
2025-07-15T11:14:41.409849,7.0,Low Traffic,7.71,23.33,8.35,0,0,138.83,131.88,100.0,57.77,6,2,0,0,0,30.77,38.46,15.38,15.38
2025-07-15T11:15:09.173965,3.5,Low Traffic,0,11.67,0,0,0,150.0,142.5,100.0,49.2,3,1,0,0,0,22.22,38.89,27.78,11.11
2025-07-15T11:15:17.336625,8.0,Low Traffic,7.11,26.67,8.06,0,0,143.97,136.77,100.0,54.57,7,2,0,0,0,11.11,38.89,27.78,22.22
2025-07-15T11:15:25.568361,11.5,Normal Traffic,3.17,38.33,3.42,4.61,0,143.29,136.13,100.0,50.98,6,5,0,1,0,33.33,26.67,26.67,13.33
2025-07-15T11:15:33.703901,13.0,Normal Traffic,3.83,43.33,4.54,1.78,0,146.73,139.39,100.0,50.74,7,6,0,1,0,21.05,47.37,21.05,10.53
2025-07-15T11:15:41.749135,8.0,Low Traffic,6.51,26.67,7.43,0.49,0,143.28,136.12,100.0,54.51,7,2,0,0,0,29.41,29.41,29.41,11.76
2025-07-15T11:15:49.947631,9.0,Low Traffic,4.69,30.0,6.13,0,0,143.93,136.74,100.0,53.89,9,0,0,0,0,35.29,29.41,17.65,17.65
2025-07-15T11:15:57.952641,9.5,Low Traffic,6.3,31.67,6.69,5.28,0,143.65,136.47,100.0,51.62,8,3,0,0,0,23.53,52.94,17.65,5.88
2025-07-15T11:16:06.069955,12.0,Normal Traffic,6.72,40.0,8.56,0,0,140.72,133.68,100.0,56.71,7,4,1,0,0,6.67,53.33,13.33,26.67
2025-07-15T11:16:06.869390,3.5,Low Traffic,6.81,11.67,9.54,0,0,139.23,132.27,100.0,57.96,3,1,0,0,0,7.14,50.0,28.57,14.29
2025-07-15T12:45:56.514044,3.5,Low Traffic,0,11.67,0,0,0,150.0,142.5,100.0,49.2,3,1,0,0,0,22.22,38.89,27.78,11.11
2025-07-15T12:46:04.727593,8.0,Low Traffic,5.73,26.67,6.96,0,0,143.52,136.34,100.0,54.44,7,2,0,0,0,11.76,35.29,29.41,23.53
2025-07-15T12:46:12.817528,12.0,Normal Traffic,6.04,40.0,8.23,10.0,0,140.89,133.84,100.0,51.49,6,6,0,1,0,26.67,46.67,20.0,6.67
2025-07-15T12:46:21.023950,14.0,Normal Traffic,6.01,46.67,7.21,0,0,145.39,138.12,100.0,53.41,8,6,0,1,0,21.05,42.11,26.32,10.53
2025-07-15T12:46:29.044429,10.0,Low Traffic,8.99,33.33,10.05,0.01,0,143.97,136.78,100.0,55.3,9,2,0,0,0,31.58,31.58,21.05,15.79
2025-07-15T12:46:37.191993,9.5,Low Traffic,5.1,31.67,7.13,0,0,140.43,133.41,100.0,56.36,8,3,0,0,0,21.43,35.71,28.57,14.29
2025-07-15T12:46:45.240341,13.0,Normal Traffic,4.97,43.33,5.97,0,0,145.02,137.76,100.0,53.18,9,2,1,0,0,22.22,38.89,22.22,16.67
2025-07-15T12:46:50.981550,9.5,Low Traffic,7.66,31.67,10.72,0,0,138.64,131.71,100.0,58.75,5,3,1,0,0,7.14,50.0,28.57,14.29
